molecule_id,smiles,gap
4277,COC(=O)C1c2cc3c(c(O)c2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,
4278,OCC1C(O)C(O)C(O)c2nnnn21,
4279,CN1Cc2c(N)cccc2C(c2ccccc2)C1,
4280,CC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)CO1,
4281,CCC(=CC(CNC(=O)c1cccnc1)=NO)C(C)[N+](=O)[O-],
4282,Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,
4283,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,
4284,CNCCC=C1c2ccccc2COc2ccccc21,
4285,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,
4286,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,
4287,NCC(O)c1cccc(O)c1,
4288,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,
4289,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,
4290,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,
4291,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,
4292,CNCCC=C1c2ccccc2CCc2ccccc21,
4293,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,
4294,COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,
4295,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,
4296,CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)C(N)CCCCN,
4297,O=C(O)c1cc([N+](=O)[O-])ccc1NCCCc1ccccc1,
4298,O=c1onc2n1-c1cc(Br)ccc1OC2,
4299,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,
4300,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,
4301,C=C(Cl)C(Cl)(CBr)CCC(Cl)=C(C)C,
4302,C=C(Cl)C(Cl)(CBr)CCC(Br)=C(C)C,
4303,CC(C)=CCOc1c(CC=C(C)C)c(=O)[nH]c2ccccc12,
4304,C=CC(O)C#CC#CC=CC(O)CCCCCCC,
4305,CCCCCCCCC=CCCCCCCCC1(O)CC(=O)C=CC1O,
4306,C=C1C=CC2(CC1)C(=C)CC(O)C(Br)C2(C)C,
4307,C=C1CC(O)C(Br)C(C)(C)C12C=CC(=CBr)CC2,
4308,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(O)ccc1O,
4309,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(O)ccc1O,
4310,Oc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br,
4311,Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1,
4312,Clc1cccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)c1,
4313,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,
4314,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,
4315,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,
4316,O=[N+]([O-])c1ccc(NCCOP(=O)(O)OP(=O)([O-])O)c([N+](=O)[O-])c1.[Be+2].[F-].[F-].[F-],
4317,O=[N+]([O-])c1ccc(NCCOP(=O)(O)OP(=O)(O)O)c([N+](=O)[O-])c1,
4318,O=[N+]([O-])c1ccc(NCCCOP(=O)(O)OP(=O)([O-])O)c([N+](=O)[O-])c1.[Be+2].[F-].[F-].[F-],
4319,O=[N+]([O-])c1ccc(NCCCOP(=O)(O)OP(=O)(O)O)c([N+](=O)[O-])c1,
4320,NC(COCc1ccccc1)C(=O)O,
4321,NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(=O)O,
4322,O=[N+]([O-])c1ccccc1NCCOP(=O)(O)OP(=O)([O-])O.[Be+2].[F-].[F-].[F-],
4323,O=[N+]([O-])c1ccccc1NCCOP(=O)(O)OP(=O)(O)O,
4324,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,
4325,CCCCCCCCCCCCCCCCCCc1ccc(C(=O)C=CC(=O)O)cc1,
4326,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,
4327,NCC(O)c1ccc(O)cc1,
4328,COC(=O)CCCCC(CCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O,
4329,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,
4330,C=C1C(O)C2OC3(CCC(C=CC(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C,
4331,COC1CC(OC(C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C2(C)CO2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C)OC(C)C1O,
4332,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,
4333,CCCCCCCCC=CCCCCCCCC(=O)C(F)(F)F,
4334,CCCCCCCCC=CCCCCCCCCOCCOP(=O)([O-])OCC[N+](C)(C)C,
4335,CCCCCCCCC=CCCCCCCCCOCCOP(=O)(O)OCC[N+](C)(C)C,
4336,CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C,
4337,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,
4338,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,
4339,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,
4340,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,
4341,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(O)c1nnc(C(C)(C)C)o1,
4342,CC1OC(Oc2ccccc2[N+](=O)[O-])C(O)C(O)C1O,
4343,CC(C)=CC1CC(C)C2(CCC3(C)CC4C(C(=O)CC4(C)O)C(C=O)=CCC32)O1,
4344,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,
4345,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC,
4346,Cc1ccccc1C(OCCN(C)C)c1ccccc1,
4347,O=C(Nc1ccc(O)cc1)c1ccccc1O,
4348,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,
4349,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,
4350,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,
4351,CC1OC(C[N+](C)(C)C)CS1,
4352,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],
4353,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,
4354,O=C(O)C(=O)O.[NH-]C1CCCCC1[NH-].[Pt+2],
4355,NC1CCCCC1N,
4356,O=C(C=CC#Cc1cccc(NS(=O)(=O)c2ccccc2)c1)NO,
4357,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,
4358,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,
4359,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,
4360,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,
4361,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,
4362,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,
4363,CCS(=O)CCSP(=O)(OC)OC,
4364,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,
4365,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,
4366,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,
4367,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,
4368,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,
4369,NCCc1cc(O)c(O)cc1O,
4370,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,
4371,NC(=O)CN1CC(O)CC1=O,
4372,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,
4373,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,
4374,C[N+](C)(C)CC#CCN1CCCC1=O,
4375,O=C1CCCN1CC#CCN1CCCC1,
4376,C=CCOc1ccccc1OCC(O)CNC(C)C,
4377,COc1ccc(C(=O)c2ccccc2)c(O)c1,
4378,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,
4379,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,
4380,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,
4381,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,
4382,COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3,
4383,CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,
4384,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,
4385,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,
4386,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,
4387,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,
4388,CC[N+](CC)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,
4389,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,
4390,Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,
4391,CC(C)CC(NC(=O)C1CCCN1C(=O)CNC(=O)c1ccc(N)cc1)C(=O)NC(C)C(=O)NO,
4392,Nc1ccc(C(=O)O)c(O)c1,
4393,O=C1C=CC(=O)C=C1,
4394,CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1,
4395,NC(Cc1ccc(Cl)cc1)C(=O)O,
4396,NCCc1ccc(F)cc1,
4397,NC(Cc1ccc(F)cc1)C(=O)O,
4398,CNC(C)Cc1ccc(O)cc1,
4399,Clc1cc(I)cc(Cl)c1NC1=NCCN1,
4400,COc1ccc(CCN)cc1,
4401,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(I)cc2)c2ccccn2)CC1,
4402,O=[N+]([O-])c1ccc(NCCOP(=O)(O)OP(=O)([O-])O)cc1.[Be+2].[F-].[F-].[F-],
4403,O=[N+]([O-])c1ccc(NCCOP(=O)(O)OP(=O)(O)O)cc1,
4404,O=C(O)Cc1ccc([N+](=O)[O-])cc1,
4405,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O,
4406,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)O2)c(=O)[nH]c1=O,
4407,O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)[nH]n1-c1ccc(Cl)cc1,
4408,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,
4409,C=C1CCCC2C1(C)CCC(C)C2(C)CCC(C)=CCC(O)C1=CC(=O)OC1O,
4410,CCCCCCC=CCCCCCCCC(=O)O,
4411,CCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,
4412,CCCCCCCCCCCCCCCC(=O)C(F)(F)F,
4413,CCCCCCCCCCCCCCCC(=O)NCCO,
4414,C=C(C=CCC(O)C(O)C(O)CC=CC=CC(O)CC1OC(CC(O)C(O)CC2OC(C(O)C(O)CCC(O)C=CC(C)C(O)CC3(O)OC(CC(O)CCCCCCCC45CC(C)CC(C)(O4)C(CC(C)CCCCCC(O)C(O)C(O)C(O)C(O)C4CC(CC(O)C(O)C(C)=CC(O)CC(C)C(O)C(=O)NC=CC(=O)NCCCO)C(O)C(O)C4O)O5)C(O)C(O)C3O)CC(O)C2O)C(O)C(O)C1O)CCC(O)C(O)C(O)C(C)CC1OC(C=CC(O)C(O)CC2CC3CC(O2)C(CCC2OC(CN)CC2O)O3)C(O)C(O)C1O,
4415,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],
4416,NCCC(O)(P(=O)(O)O)P(=O)(O)O,
4417,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,
4418,[H]/N=C(\C)N1CCC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2)C1,
4419,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,
4420,CC(C)(CO)C(O)C(=O)NCCCO,
4421,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,
4422,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,
4423,CCC(C)C=C(C)C=CC(O)C(C)(O)C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(COC)C(=O)NCC(=O)NC(C)C(=O)N(C)C(C(C)O)C(=O)NC(C(OC)c2ccc(O)cc2)C(=O)N2CCCCC2C(=O)OC1C(C)C)C(C)C(C)C(N)=O)C(C)N)C(C)O,
4424,CCC(C)C=C(C)C=CC(O)C(C)(O)C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(COC)C(=O)NCC(=O)NC(C)C(=O)NC(C(C)O)C(=O)NC(C(OC)c2ccc(O)cc2)C(=O)N2CCCCC2C(=O)OC1C(C)C)C(C)C(C)C(N)=O)C(C)N)C(C)O,
4425,OCC1OC(Sc2ccc(N(O)O)cc2)C(O)C(O)C1O,
4426,Oc1ccc(Cl)cc1,
4427,Clc1ccc(Cl)cc1,
4428,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,
4429,Cn1c(=O)[nH]c2ncn(C)c2c1=O,
4430,C#CCN(C)Cc1ccccc1,
4431,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,
4432,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,
4433,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,
4434,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,
4435,CCC(C)C1NC(=O)c2csc(n2)C(C)NC(=O)C2N=C(OC2C)C(CC(C)C)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2N=C1OC2C,
4436,CC(C)C1NC(=O)c2csc(n2)C(C(C)C)NC(=O)C2N=C(OC2C)C(C(C)C)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2COC1=N2,
4437,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1,
4438,O=C1C=C2C(=CCOC2O)O1,
4439,CC(C)(O)C1OC2CCC3(C)C(O)(CCC4Cc5c([nH]c6ccccc56)C43C)C2=CC1=O,
4440,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCSc2ccccc2)C1C,
4441,CCCCC(OP(=O)(O)O)C(=O)NC(CC(C)C)C(=O)Nc1ccc([N+](=O)[O-])cc1,
4442,CC1(C)Oc2ccc(C#N)cc2C(OC2=CC(=O)CC2)C1O,
4443,Cc1cc(Cn2cnc3c2CC(C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C,
4444,O=C(O)C(S)Cc1ccccc1,
4445,Cc1ccc(C=C(S)C(=O)O)cc1,
4446,O=C(O)C(S)=Cc1c[nH]c2ccc(F)cc12,
4447,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,
4448,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,
4449,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,
4450,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,
4451,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,
4452,CC(C)CC(O)C(O)C(N)CC1CCCCC1,
4453,O=C(O)C(S)Cc1ccc(I)cc1,
4454,O=[N+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,
4455,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,
4456,C#CC(O)C=CCCCCCCCCCCCC=CCCCCCCCCCC(O)C#CC#CCO,
4457,C#CC(O)C=CCCCCCCCCCCC=CCCCCCCCCCC(O)C#CC#CCO,
4458,C#CC(O)C=CCCCCCCCC#CC=CCCCCCCCCCCCC(O)C#CC#CCO,
4459,C#CC(O)C=CCCCCCCCC#CC=CCCCCCCCCCCCCCC(O)C#CC#CCO,
4460,C#CC(O)C=CCCCCCCCCCCC#CCCCCCCCCCCC(O)C#CC#CCO,
4461,C#CC(O)C=CCCCCCCCCCC(C)CCCCCCCCCCC(O)C#CC#CCO,
4462,C=CC(C)(CCC=C(C)CCC=C(C)C)c1cc(O)c(O)c(-c2cc(C(C)(C=C)CCC=C(C)CCC=C(C)C)cc(O)c2O)c1,
4463,C=CC(C)(CCC=C(C)CCC=C(C)C)c1ccc(O)c(Oc2cc(C(C)(C=C)CCC=C(C)CCC=C(C)C)cc(O)c2O)c1,
4464,C=CC(C)(CCC=C(C)CCC=C(C)C)c1ccc(Oc2cc(C(C)(C=C)CCC=C(C)CCC=C(C)C)cc(O)c2O)c(O)c1,
4465,NC1=NC(=O)C(c2ccccc2)O1,
4466,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,
4467,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,
4468,CC(C)(S)C(N)C(=O)O,
4469,C=C(C)C1(O)OC(=O)C=C1OC,
4470,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-],
4471,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-],
4472,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,
4473,C=C(C)C1OC2CCC3(C)C4(C)c5[nH]c6cc(Cl)c7c8c6c5C(OC(C)(C)C5CC(C(=C)C7)C85O)C4CCC3(O)C23OC3C1O,
4474,O=c1c2ccccc2c(=O)c2cc3c(=O)c4ccccc4c(=O)c3cc12,
4475,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,
4476,[H]/N=C(\N)c1ccc(OCCCCCOc2ccc(/C(N)=N/[H])cc2)cc1,
4477,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,
4478,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,
4479,COC1COC(COCC2COC(OC)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,
4480,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,
4481,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,
4482,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNC(C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,
4483,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,
4484,CC(C)CC(NC(=O)C(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C,
4485,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,
4486,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,
4487,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,
4488,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,
4489,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,
4490,COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,
4491,CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,
4492,NC(=O)NC(=O)Cc1ccccc1,
4493,CCOc1ccc(NC(C)=O)cc1,
4494,Nc1ccc(/N=N/c2ccccc2)c(N)n1,
4495,c1ccc2nc3ccccc3nc2c1,
4496,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],
4497,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,
4498,O=C1c2ccccc2C(=O)C1c1ccccc1,
4499,CN(C)CCC(c1ccccc1)c1ccccn1,
4500,CC1NCCOC1c1ccccc1,
4501,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,
4502,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,
4503,O=S(=O)(O)c1ccc(O)cc1,
4504,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,
4505,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,
4506,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,
4507,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],
4508,NC(=O)OCCCc1ccccc1,
4509,CC(C)(N)Cc1ccccc1,
4510,CC1=CC=C(N(CC2=[NH+]CCN2)c2cccc(O)c2)CC1,
4511,CC1=CC=C(N(CC2=NCCN2)c2cccc(O)c2)CC1,
4512,Cc1ccc(N(Cc2ncc[nH]2)c2ccc(O)cc2)cc1,
4513,O=C(O)CCCc1ccccc1,
4514,CCCCC(NC(=O)CCC(=O)O)P(=O)(O)Oc1ccccc1,
4515,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OCC(N)Cc2ccccc2)C(O)C1O,
4516,O=[As]c1ccccc1,
4517,NC(Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O,
4518,NC(N)=N/C(N)=N/c1ccccc1,
4519,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,
4520,CNCC(O)c1cccc(O)c1,
4521,O=C(CCCCCCCCC#CI)Oc1ccccc1,
4522,O=S(=O)(F)Cc1ccccc1,
4523,CC(C)C(NC(=O)c1cccn1C(=O)C(NC(=O)OCc1ccccc1)C(c1ccccc1)c1ccccc1)B(O)O,
4524,CC(N)C(O)c1ccccc1,
4525,O=C1NC([O-])=NC1(c1ccccc1)c1ccccc1,
4526,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,
4527,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,
4528,CCOP(=S)(OCC)SCSCC,
4529,CCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(C(=O)O)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(C)=O,
4530,CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(C)=O,
4531,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,
4532,CP(=O)(O)CCC(N)C(=O)O,
4533,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)C(O)C1O,
4534,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(F)(F)P(=O)(O)O)C(O)C1O,
4535,O=C(COP(=O)(O)O)NO,
4536,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)O)C(O)C1O,
4537,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,
4538,CC1OC1P(=O)([O-])[O-].[Na+].[Na+],
4539,CC(C)CC(NP(=O)(O)OC1OC(C)C(O)C(O)C1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,
4540,O=C([O-])CCC(NC(=O)c1ccccc1C(=O)[O-])C(=O)[O-],
4541,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,
4542,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,
4543,O=Cc1ccccc1C=O,
4544,CC1CCC2OC(C)(C)CCCC2(C)C1(O)CCCCC1(C)CC2(O)CCC1C(C)(C)C2Cc1cc(OS(=O)(=O)O)ccc1O,
4545,CCC1=C(C)C(C=c2[nH]c(=Cc3[nH]c(C=C4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)=NC1=O,
4546,COc1nc(C)nc(Cl)c1NC1=NCCN1,
4547,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,
4548,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,
4549,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,
4550,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,
4551,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,
4552,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,
4553,[H]/N=c1\sc2c(n1CC(=O)c1ccc(C)cc1)CCCC2,
4554,Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,
4555,CCC1C(=O)OCC1Cc1cncn1C,
4556,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,
4557,CC1CC=CC=CC=CC=CC(OC2(C)OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,
